minute,cycle_count,phi_mean,duration_mean,components_mean,complexity_mean,anomaly_count,satellite_matches,__source_file,daemon_phi_mean,daemon_psi_mean,daemon_sigma_mean,daemon_epsilon_mean,daemon_ci_mean,daemon_csi_mean,daemon_gns_mean,daemon_health_mean,daemon_temp_mean,sensor_event_count,sensor_sources,sensor_phi_mean,sensor_psi_mean,sensor_sigma_mean,sensor_epsilon_mean,sensor_ci_mean,sensor_csi_mean,sensor_gns_mean,sensor_legacy_t_mean,sensor_legacy_i_mean,sensor_legacy_f_mean,sensor_legacy_c_mean
2026-02-08 17:30:00+00:00,2.0,1.748492505517048,147775.2095,7.0,16639.0,1,64,reports_runtime/cycle_metrics_minute_20260209T035513Z.csv,6.552980008240795e+231,0.5339090909090909,0.966165,0.553725,0.8158038461538463,0.950176923076923,15.361730769230768,0.8215625,93.5,,,,,,,,,,,,,
2026-02-08 17:30:00+00:00,1.0,1.7647902220176508,67988.782,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260208T204557Z.csv,6209206675.033592,0.5,0.9977,0.5042500000000001,0.8158038461538463,0.950176923076923,15.361730769230768,0.8215625,93.5,,,,,,,,,,,,,
2026-02-08 17:30:00+00:00,2.0,1.748492505517048,147775.2095,7.0,16639.0,1,64,reports_runtime/cycle_metrics_minute_20260209T104933Z.csv,6.552980008240795e+231,0.5339090909090909,0.966165,0.553725,0.8158038461538463,0.950176923076923,15.361730769230768,0.8215625,93.5,,,,,,,,,,,,,
2026-02-08 17:30:00+00:00,1.0,1.7647902220176508,67988.782,7.0,16639.0,61,0,data/reports/cycle_metrics_minute_20260208T201114Z.csv,,,,,,,,,,,,,,,,,,,,,,
2026-02-08 17:30:00+00:00,2.0,1.748492505517048,147775.2095,7.0,16639.0,0,0,reports_runtime/cycle_metrics_minute_20260209T173229Z.csv,6.552980008240795e+231,0.5339090909090909,0.966165,0.553725,0.8158038461538463,0.950176923076923,15.361730769230768,0.8215625,93.5,,,,,,,,,,,,,
2026-02-08 17:30:00+00:00,2.0,1.748492505517048,147775.2095,7.0,16639.0,0,0,reports_runtime/cycle_metrics_minute_20260209T144547Z.csv,6.552980008240795e+231,0.5339090909090909,0.966165,0.553725,0.8158038461538463,0.950176923076923,15.361730769230768,0.8215625,93.5,,,,,,,,,,,,,
2026-02-08 17:30:00+00:00,2.0,1.748492505517048,147775.2095,7.0,16639.0,0,0,reports_runtime/cycle_metrics_minute_20260209T123511Z.csv,6.552980008240795e+231,0.5339090909090909,0.966165,0.553725,0.8158038461538463,0.950176923076923,15.361730769230768,0.8215625,93.5,,,,,,,,,,,,,
2026-02-08 17:30:00+00:00,1.0,1.732194789016445,227561.637,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260209T030009Z.csv,,,,,,,,,,,,,,,,,,,,,,
2026-02-08 17:30:00+00:00,1.0,1.7647902220176508,67988.782,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260208T224431Z.csv,6209206675.033592,0.5,0.9977,0.5042500000000001,0.8158038461538463,0.950176923076923,15.361730769230768,0.8215625,93.5,,,,,,,,,,,,,
2026-02-08 17:30:00+00:00,1.0,1.7647902220176508,67988.782,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260208T222229Z.csv,6209206675.033592,0.5,0.9977,0.5042500000000001,0.8158038461538463,0.950176923076923,15.361730769230768,0.8215625,93.5,,,,,,,,,,,,,
2026-02-08 17:31:00+00:00,1.0,1.72289241730896,206396.731,7.0,21504.0,0,0,reports_runtime/cycle_metrics_minute_20260209T123511Z.csv,9318282337.868822,0.5,0.997742857142857,0.5041857142857143,0.8165571428571429,0.9502142857142856,15.388623809523809,0.8211071428571428,93.5,4.0,1.0,,,,,,,,,,,
2026-02-08 17:31:00+00:00,1.0,1.72289241730896,206396.731,7.0,21504.0,0,0,data/reports/cycle_metrics_minute_20260208T222229Z.csv,9318282337.868822,,,,0.8165571428571429,0.9502142857142856,15.388623809523809,0.8211071428571428,93.5,,,,,,,,,,,,,
2026-02-08 17:31:00+00:00,1.0,1.72289241730896,206396.731,7.0,21504.0,0,0,data/reports/cycle_metrics_minute_20260209T023226Z.csv,,,,,,,,,,,,,,,,,,,,,,
2026-02-08 17:31:00+00:00,1.0,1.72289241730896,206396.731,7.0,21504.0,0,0,data/reports/cycle_metrics_minute_20260208T203610Z.csv,9318282337.868822,,,,0.8165571428571429,0.9502142857142856,15.388623809523809,0.8211071428571428,93.5,,,,,,,,,,,,,
2026-02-08 17:31:00+00:00,1.0,1.72289241730896,206396.731,7.0,21504.0,0,0,data/reports/cycle_metrics_minute_20260209T024512Z.csv,,,,,,,,,,14.0,2.0,1.27795,0.722,0.689,1.0,,,,,,,
2026-02-08 17:31:00+00:00,1.0,1.72289241730896,206396.731,7.0,21504.0,1,63,reports_runtime/cycle_metrics_minute_20260209T035235Z.csv,9318282337.868822,0.5,0.997742857142857,0.5041857142857143,0.8165571428571429,0.9502142857142856,15.388623809523809,0.8211071428571428,93.5,4.0,1.0,,,,,,,,,,,
2026-02-08 17:31:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0,data/reports/cycle_metrics_minute_20260209T030009Z.csv,,,,,,,,,,4.0,1.0,,,,,,,,,,,
